SNo,ObservationDate,Province/State,Country/Region,Last Update,Recovered
433,1/31/2020,Zhejiang,Mainland China,1/31/2020 23:59,14
434,1/31/2020,Guangdong,Mainland China,1/31/2020 23:59,11
435,1/31/2020,Henan,Mainland China,1/31/2020 23:59,3
436,1/31/2020,Hunan,Mainland China,1/31/2020 23:59,2
437,1/31/2020,Jiangxi,Mainland China,1/31/2020 23:59,7
438,1/31/2020,Anhui,Mainland China,1/31/2020 23:59,3
439,1/31/2020,Chongqing,Mainland China,1/31/2020 23:59,1
440,1/31/2020,Shandong,Mainland China,1/31/2020 23:59,2
441,1/31/2020,Sichuan,Mainland China,1/31/2020 23:59,1
442,1/31/2020,Jiangsu,Mainland China,1/31/2020 23:59,5
443,1/31/2020,Beijing,Mainland China,1/31/2020 23:59,5
444,1/31/2020,Shanghai,Mainland China,1/31/2020 23:59,9
445,1/31/2020,Fujian,Mainland China,1/31/2020 23:59,0
446,1/31/2020,Guangxi,Mainland China,1/31/2020 23:59,2
447,1/31/2020,Shaanxi,Mainland China,1/31/2020 23:59,0
448,1/31/2020,Yunnan,Mainland China,1/31/2020 23:59,1
449,1/31/2020,Hebei,Mainland China,1/31/2020 23:59,0
450,1/31/2020,Heilongjiang,Mainland China,1/31/2020 23:59,0
451,1/31/2020,Hainan,Mainland China,1/31/2020 23:59,1
452,1/31/2020,Liaoning,Mainland China,1/31/2020 23:59,1
453,1/31/2020,Shanxi,Mainland China,1/31/2020 23:59,1
454,1/31/2020,Tianjin,Mainland China,1/31/2020 23:59,0
455,1/31/2020,Guizhou,Mainland China,1/31/2020 23:59,2
456,1/31/2020,Gansu,Mainland China,1/31/2020 23:59,0
457,1/31/2020,Ningxia,Mainland China,1/31/2020 23:59,0
458,1/31/2020,Inner Mongolia,Mainland China,1/31/2020 23:59,1
459,1/31/2020,Xinjiang,Mainland China,1/31/2020 23:59,0
460,1/31/2020,Jilin,Mainland China,1/31/2020 23:59,1
461,1/31/2020,Hong Kong,Hong Kong,1/31/2020 23:59,0
462,1/31/2020,Taiwan,Taiwan,1/31/2020 23:59,0
463,1/31/2020,Qinghai,Mainland China,1/31/2020 23:59,0
464,1/31/2020,Macau,Macau,1/31/2020 23:59,0
465,1/31/2020,Tibet,Mainland China,1/31/2020 23:59,0
466,1/31/2020,,Thailand,1/31/2020 23:59,5
467,1/31/2020,,Japan,1/31/2020 23:59,1
468,1/31/2020,,Singapore,1/31/2020 23:59,0
469,1/31/2020,,South Korea,1/31/2020 23:59,0
470,1/31/2020,,Malaysia,1/31/2020 23:59,0
471,1/31/2020,,France,1/31/2020 23:59,0
472,1/31/2020,Bavaria,Germany,1/31/2020 23:59,0
473,1/31/2020,New South Wales,Australia,1/31/2020 23:59,2
474,1/31/2020,,United Arab Emirates,1/31/2020 23:59,0
475,1/31/2020,Victoria,Australia,1/31/2020 23:59,0
476,1/31/2020,Illinois,US,1/31/2020 23:59,0
477,1/31/2020,California,US,1/31/2020 23:59,0
478,1/31/2020,,Vietnam,1/31/2020 23:59,0
479,1/31/2020,Ontario,Canada,1/31/2020 23:59,0
480,1/31/2020,Queensland,Australia,1/31/2020 23:59,0
481,1/31/2020,,Italy,1/31/2020 23:59,0
482,1/31/2020,,UK,1/31/2020 23:59,0
483,1/31/2020,,Russia,1/31/2020 23:59,0
484,1/31/2020,Washington,US,1/31/2020 23:59,0
485,1/31/2020,Arizona,US,1/31/2020 23:59,0
486,1/31/2020,,Nepal,1/31/2020 23:59,0
487,1/31/2020,British Columbia,Canada,1/31/2020 23:59,0
488,1/31/2020,,Cambodia,1/31/2020 23:59,0
489,1/31/2020,,Sri Lanka,1/31/2020 23:59,0
490,1/31/2020,,Finland,1/31/2020 23:59,0
491,1/31/2020,,Philippines,1/31/2020 23:59,0
492,1/31/2020,,India,1/31/2020 23:59,0
493,1/31/2020,,Sweden,1/31/2020 23:59,0
494,2/1/2020,Hubei,Mainland China,2/1/2020 11:53,168
495,2/1/2020,Zhejiang,Mainland China,2/1/2020 10:53,21
496,2/1/2020,Guangdong,Mainland China,2/1/2020 14:23,14
497,2/1/2020,Henan,Mainland China,2/1/2020 1:52,3
498,2/1/2020,Hunan,Mainland China,2/1/2020 11:03,8
499,2/1/2020,Anhui,Mainland China,2/1/2020 13:33,5
500,2/1/2020,Jiangxi,Mainland China,2/1/2020 1:52,9
501,2/1/2020,Chongqing,Mainland China,2/1/2020 8:43,3
502,2/1/2020,Sichuan,Mainland China,2/1/2020 1:52,3
503,2/1/2020,Shandong,Mainland China,2/1/2020 7:51,3
504,2/1/2020,Jiangsu,Mainland China,2/1/2020 14:03,6
505,2/1/2020,Shanghai,Mainland China,2/1/2020 6:05,10
506,2/1/2020,Beijing,Mainland China,2/1/2020 9:17,9
507,2/1/2020,Fujian,Mainland China,2/1/2020 5:37,0
508,2/1/2020,Shaanxi,Mainland China,2/1/2020 5:37,0
509,2/1/2020,Guangxi,Mainland China,2/1/2020 1:52,2
510,2/1/2020,Hebei,Mainland China,2/1/2020 1:52,0
511,2/1/2020,Yunnan,Mainland China,2/1/2020 15:53,2
512,2/1/2020,Heilongjiang,Mainland China,2/1/2020 10:33,2
513,2/1/2020,Liaoning,Mainland China,2/1/2020 15:23,1
514,2/1/2020,Hainan,Mainland China,2/1/2020 8:43,1
515,2/1/2020,Shanxi,Mainland China,2/1/2020 1:52,1
516,2/1/2020,Tianjin,Mainland China,2/1/2020 15:43,0
517,2/1/2020,Gansu,Mainland China,2/1/2020 15:43,0
518,2/1/2020,Guizhou,Mainland China,1/31/2020 15:20,2
519,2/1/2020,Ningxia,Mainland China,2/1/2020 2:13,0
520,2/1/2020,Inner Mongolia,Mainland China,2/1/2020 5:37,1
521,2/1/2020,,Japan,2/1/2020 18:53,1
522,2/1/2020,,Thailand,1/31/2020 10:37,5
523,2/1/2020,Xinjiang,Mainland China,2/1/2020 5:37,0
524,2/1/2020,Jilin,Mainland China,2/1/2020 1:52,1
525,2/1/2020,,Singapore,2/1/2020 5:37,0
526,2/1/2020,Hong Kong,Hong Kong,2/1/2020 5:37,0
527,2/1/2020,,South Korea,2/1/2020 10:43,0
528,2/1/2020,Taiwan,Taiwan,1/31/2020 15:20,0
529,2/1/2020,Qinghai,Mainland China,2/1/2020 5:37,0
530,2/1/2020,,Malaysia,1/31/2020 8:15,0
531,2/1/2020,,Germany,2/1/2020 18:33,0
532,2/1/2020,Macau,Macau,1/31/2020 8:15,0
533,2/1/2020,,France,2/1/2020 1:52,0
534,2/1/2020,,Vietnam,2/1/2020 7:38,1
535,2/1/2020,New South Wales,Australia,2/1/2020 18:12,2
536,2/1/2020,Victoria,Australia,2/1/2020 18:12,0
537,2/1/2020,,United Arab Emirates,1/31/2020 8:15,0
538,2/1/2020,Queensland,Australia,2/1/2020 18:12,0
539,2/1/2020,Ontario,Canada,2/1/2020 18:12,0
540,2/1/2020,,Italy,1/31/2020 8:15,0
541,2/1/2020,,Russia,1/31/2020 16:13,0
542,2/1/2020,,UK,2/1/2020 1:52,0
543,2/1/2020,"Chicago, IL",US,2/1/2020 19:43,0
544,2/1/2020,South Australia,Australia,2/1/2020 18:12,0
545,2/1/2020,,Cambodia,1/31/2020 8:15,0
546,2/1/2020,British Columbia,Canada,2/1/2020 18:12,0
547,2/1/2020,,Finland,1/31/2020 8:15,0
548,2/1/2020,,India,1/31/2020 8:15,0
549,2/1/2020,Tibet,Mainland China,2/1/2020 1:52,0
550,2/1/2020,,Nepal,1/31/2020 8:15,0
551,2/1/2020,,Philippines,2/1/2020 17:43,0
552,2/1/2020,,Spain,2/1/2020 2:13,0
553,2/1/2020,,Sri Lanka,1/31/2020 8:15,0
554,2/1/2020,,Sweden,2/1/2020 2:13,0
555,2/1/2020,"Boston, MA",US,2/1/2020 19:43,0
556,2/1/2020,"Los Angeles, CA",US,2/1/2020 19:53,0
557,2/1/2020,"Orange, CA",US,2/1/2020 19:53,0
558,2/1/2020,"Santa Clara, CA",US,2/1/2020 19:53,0
559,2/1/2020,"Seattle, WA",US,2/1/2020 19:43,0
560,2/1/2020,"Tempe, AZ",US,2/1/2020 19:43,0
561,2/2/2020,Hubei,Mainland China,2020-02-02T23:43:02,295
562,2/2/2020,Zhejiang,Mainland China,2020-02-02T18:03:05,32
563,2/2/2020,Guangdong,Mainland China,2020-02-02T18:03:05,15
564,2/2/2020,Henan,Mainland China,2020-02-02T18:03:05,10
565,2/2/2020,Hunan,Mainland China,2020-02-02T18:03:05,16
566,2/2/2020,Anhui,Mainland China,2020-02-02T18:03:05,7
567,2/2/2020,Jiangxi,Mainland China,2020-02-02T18:03:05,12
568,2/2/2020,Chongqing,Mainland China,2020-02-02T23:33:02,7
569,2/2/2020,Jiangsu,Mainland China,2020-02-02T18:03:05,7
570,2/2/2020,Sichuan,Mainland China,2020-02-02T18:03:05,11
571,2/2/2020,Shandong,Mainland China,2020-02-02T18:03:05,6
572,2/2/2020,Beijing,Mainland China,2020-02-02T08:43:02,9
573,2/2/2020,Shanghai,Mainland China,2020-02-02T05:53:02,10
574,2/2/2020,Fujian,Mainland China,2020-02-02T03:43:01,0
575,2/2/2020,Shaanxi,Mainland China,2020-02-02T03:23:14,0
576,2/2/2020,Guangxi,Mainland China,2020-02-02T00:23:13,2
577,2/2/2020,Yunnan,Mainland China,2020-02-02T18:03:05,3
578,2/2/2020,Hebei,Mainland China,2020-02-02T02:53:02,3
579,2/2/2020,Heilongjiang,Mainland China,2020-02-02T03:23:14,2
580,2/2/2020,Liaoning,Mainland China,2020-02-02T18:03:05,1
581,2/2/2020,Shanxi,Mainland China,2020-02-02T23:23:13,3
582,2/2/2020,Hainan,Mainland China,2020-02-02T18:03:05,4
583,2/2/2020,Gansu,Mainland China,2020-02-02T23:43:02,3
584,2/2/2020,Tianjin,Mainland China,2020-02-02T09:43:01,1
585,2/2/2020,Guizhou,Mainland China,2020-02-02T01:03:32,2
586,2/2/2020,Ningxia,Mainland China,2020-02-02T01:43:02,0
587,2/2/2020,Inner Mongolia,Mainland China,2020-02-02T03:43:01,1
588,2/2/2020,Jilin,Mainland China,2020-02-02T02:33:02,1
589,2/2/2020,Xinjiang,Mainland China,2020-02-02T00:43:02,0
590,2/2/2020,,Japan,2020-02-01T18:53:03,1
591,2/2/2020,,Thailand,2020-01-31T10:37:00,5
592,2/2/2020,,Singapore,2020-02-02T01:03:32,0
593,2/2/2020,Hong Kong,Hong Kong,2020-02-02T23:53:02,0
594,2/2/2020,,South Korea,2020-02-02T02:23:13,0
595,2/2/2020,Qinghai,Mainland China,2020-02-02T05:33:03,0
596,2/2/2020,,Germany,2020-02-02T18:03:05,0
597,2/2/2020,Taiwan,Taiwan,2020-01-31T15:20:56,0
598,2/2/2020,Macau,Macau,2020-02-02T04:23:14,0
599,2/2/2020,,Malaysia,2020-01-31T08:15:53,0
600,2/2/2020,,France,2020-02-01T01:52:40,0
601,2/2/2020,,Vietnam,2020-02-01T07:38:12,1
602,2/2/2020,,United Arab Emirates,2020-02-02T05:43:01,0
603,2/2/2020,New South Wales,Australia,2020-02-01T18:12:49,2
604,2/2/2020,Victoria,Australia,2020-02-01T18:12:49,0
605,2/2/2020,Ontario,Canada,2020-02-01T18:12:49,0
606,2/2/2020,Queensland,Australia,2020-02-02T22:33:07,0
607,2/2/2020,South Australia,Australia,2020-02-02T22:33:07,0
608,2/2/2020,,India,2020-02-02T06:03:08,0
609,2/2/2020,,Italy,2020-01-31T08:15:53,0
610,2/2/2020,,Philippines,2020-02-02T03:33:07,0
611,2/2/2020,,Russia,2020-01-31T16:13:45,0
612,2/2/2020,,UK,2020-02-01T01:52:40,0
613,2/2/2020,"Chicago, IL",US,2020-02-01T19:43:03,0
614,2/2/2020,,Cambodia,2020-01-31T08:15:53,0
615,2/2/2020,British Columbia,Canada,2020-02-01T18:12:49,0
616,2/2/2020,,Finland,2020-01-31T08:15:53,0
617,2/2/2020,Tibet,Mainland China,2020-02-01T01:52:40,0
618,2/2/2020,,Nepal,2020-01-31T08:15:53,0
619,2/2/2020,,Spain,2020-02-01T23:43:02,0
620,2/2/2020,,Sri Lanka,2020-01-31T08:15:53,0
621,2/2/2020,,Sweden,2020-02-01T02:13:26,0
622,2/2/2020,"Boston, MA",US,2020-02-01T19:43:03,0
623,2/2/2020,"Los Angeles, CA",US,2020-02-01T19:53:03,0
624,2/2/2020,"Orange, CA",US,2020-02-01T19:53:03,0
625,2/2/2020,"Santa Clara, CA",US,2020-02-01T19:53:03,0
626,2/2/2020,"Seattle, WA",US,2020-02-01T19:43:03,0
627,2/2/2020,"Tempe, AZ",US,2020-02-01T19:43:03,0
628,2/3/2020,Hubei,Mainland China,2020-02-03T23:23:03,386
629,2/3/2020,Guangdong,Mainland China,2020-02-03T12:53:02,21
630,2/3/2020,Zhejiang,Mainland China,2020-02-03T13:33:02,43
631,2/3/2020,Henan,Mainland China,2020-02-03T17:11:34,16
632,2/3/2020,Hunan,Mainland China,2020-02-03T11:03:10,22
633,2/3/2020,Anhui,Mainland China,2020-02-03T17:11:34,14
634,2/3/2020,Jiangxi,Mainland China,2020-02-03T01:33:02,18
635,2/3/2020,Chongqing,Mainland China,2020-02-03T23:43:02,9
636,2/3/2020,Jiangsu,Mainland China,2020-02-03T11:03:10,8
637,2/3/2020,Shandong,Mainland China,2020-02-03T17:11:34,7
638,2/3/2020,Sichuan,Mainland China,2020-02-03T11:23:23,14
639,2/3/2020,Beijing,Mainland China,2020-02-03T09:23:05,12
640,2/3/2020,Shanghai,Mainland China,2020-02-03T07:03:12,10
641,2/3/2020,Fujian,Mainland China,2020-02-03T11:33:13,1
642,2/3/2020,Shaanxi,Mainland China,2020-02-03T02:33:02,0
643,2/3/2020,Guangxi,Mainland China,2020-02-03T12:33:02,7
644,2/3/2020,Heilongjiang,Mainland China,2020-02-03T07:13:19,2
645,2/3/2020,Yunnan,Mainland China,2020-02-03T23:23:03,5
646,2/3/2020,Hebei,Mainland China,2020-02-03T00:23:14,3
647,2/3/2020,Liaoning,Mainland China,2020-02-03T17:11:34,1
648,2/3/2020,Shanxi,Mainland China,2020-02-03T23:13:11,2
649,2/3/2020,Hainan,Mainland China,2020-02-03T17:11:34,4
650,2/3/2020,Tianjin,Mainland China,2020-02-03T13:53:03,1
651,2/3/2020,Gansu,Mainland China,2020-02-03T23:03:08,3
652,2/3/2020,Guizhou,Mainland China,2020-02-03T01:03:22,2
653,2/3/2020,Inner Mongolia,Mainland China,2020-02-03T03:03:09,1
654,2/3/2020,Jilin,Mainland China,2020-02-03T00:53:03,1
655,2/3/2020,Ningxia,Mainland China,2020-02-03T08:33:03,1
656,2/3/2020,Xinjiang,Mainland China,2020-02-03T01:13:21,0
657,2/3/2020,,Japan,2020-02-01T18:53:03,1
658,2/3/2020,,Thailand,2020-01-31T10:37:00,5
659,2/3/2020,,Singapore,2020-02-02T01:03:32,0
660,2/3/2020,Hong Kong,Hong Kong,2020-02-02T23:53:02,0
661,2/3/2020,,South Korea,2020-02-02T02:23:13,0
662,2/3/2020,Qinghai,Mainland China,2020-02-03T02:43:01,0
663,2/3/2020,,Germany,2020-02-03T20:53:02,0
664,2/3/2020,Taiwan,Taiwan,2020-01-31T15:20:56,0
665,2/3/2020,Macau,Macau,2020-02-02T04:23:14,0
666,2/3/2020,,Malaysia,2020-01-31T08:15:53,0
667,2/3/2020,,Vietnam,2020-02-03T21:43:02,1
668,2/3/2020,,France,2020-02-01T01:52:40,0
669,2/3/2020,,United Arab Emirates,2020-02-02T05:43:01,0
670,2/3/2020,New South Wales,Australia,2020-02-01T18:12:49,2
671,2/3/2020,Victoria,Australia,2020-02-01T18:12:49,0
672,2/3/2020,Ontario,Canada,2020-02-01T18:12:49,0
673,2/3/2020,,India,2020-02-03T21:43:02,0
674,2/3/2020,Queensland,Australia,2020-02-02T22:33:07,0
675,2/3/2020,South Australia,Australia,2020-02-02T22:33:07,0
676,2/3/2020,,Italy,2020-01-31T08:15:53,0
677,2/3/2020,,Philippines,2020-02-02T03:33:07,0
678,2/3/2020,,Russia,2020-01-31T16:13:45,0
679,2/3/2020,,UK,2020-02-01T01:52:40,0
680,2/3/2020,"Chicago, IL",US,2020-02-01T19:43:03,0
681,2/3/2020,"San Benito, CA",US,2020-02-03T03:53:02,0
682,2/3/2020,"Santa Clara, CA",US,2020-02-03T00:43:02,0
683,2/3/2020,,Cambodia,2020-01-31T08:15:53,0
684,2/3/2020,British Columbia,Canada,2020-02-01T18:12:49,0
685,2/3/2020,,Finland,2020-01-31T08:15:53,0
686,2/3/2020,Tibet,Mainland China,2020-02-01T01:52:40,0
687,2/3/2020,,Nepal,2020-01-31T08:15:53,0
688,2/3/2020,,Spain,2020-02-01T23:43:02,0
689,2/3/2020,,Sri Lanka,2020-01-31T08:15:53,0
690,2/3/2020,,Sweden,2020-02-01T02:13:26,0
691,2/3/2020,"Boston, MA",US,2020-02-01T19:43:03,0
692,2/3/2020,"Los Angeles, CA",US,2020-02-01T19:53:03,0
693,2/3/2020,"Orange, CA",US,2020-02-01T19:53:03,0
694,2/3/2020,"Seattle, WA",US,2020-02-01T19:43:03,0
695,2/3/2020,"Tempe, AZ",US,2020-02-01T19:43:03,0
696,2/4/2020,Hubei,Mainland China,2020-02-04T23:43:01,522
697,2/4/2020,Zhejiang,Mainland China,2020-02-04T13:03:07,62
698,2/4/2020,Guangdong,Mainland China,2020-02-04T13:03:07,30
699,2/4/2020,Henan,Mainland China,2020-02-04T11:53:02,27
700,2/4/2020,Hunan,Mainland China,2020-02-04T14:03:03,31
701,2/4/2020,Anhui,Mainland China,2020-02-04T05:33:01,20
702,2/4/2020,Jiangxi,Mainland China,2020-02-04T14:43:02,20
703,2/4/2020,Chongqing,Mainland China,2020-02-04T23:43:01,9
704,2/4/2020,Jiangsu,Mainland China,2020-02-04T11:53:02,12
705,2/4/2020,Sichuan,Mainland China,2020-02-04T01:43:02,14
706,2/4/2020,Shandong,Mainland China,2020-02-04T12:03:04,11
707,2/4/2020,Beijing,Mainland China,2020-02-04T08:33:01,23
708,2/4/2020,Shanghai,Mainland China,2020-02-04T06:33:02,12
709,2/4/2020,Fujian,Mainland China,2020-02-04T12:13:11,3
710,2/4/2020,Heilongjiang,Mainland China,2020-02-04T07:43:01,4
711,2/4/2020,Shaanxi,Mainland China,2020-02-04T12:33:02,2
712,2/4/2020,Guangxi,Mainland China,2020-02-04T05:53:01,10
713,2/4/2020,Hebei,Mainland China,2020-02-04T08:53:01,4
714,2/4/2020,Yunnan,Mainland China,2020-02-04T23:23:02,5
715,2/4/2020,Liaoning,Mainland China,2020-02-04T14:13:08,2
716,2/4/2020,Shanxi,Mainland China,2020-02-04T23:23:02,4
717,2/4/2020,Hainan,Mainland China,2020-02-04T11:33:03,5
718,2/4/2020,Tianjin,Mainland China,2020-02-04T13:33:02,2
719,2/4/2020,Guizhou,Mainland China,2020-02-04T10:43:02,2
720,2/4/2020,Gansu,Mainland China,2020-02-04T15:43:02,4
721,2/4/2020,Jilin,Mainland China,2020-02-04T00:23:05,1
722,2/4/2020,Inner Mongolia,Mainland China,2020-02-04T03:03:07,1
723,2/4/2020,Ningxia,Mainland China,2020-02-04T02:13:18,1
724,2/4/2020,Xinjiang,Mainland China,2020-02-04T01:33:01,0
725,2/4/2020,,Thailand,2020-02-04T15:33:03,5
726,2/4/2020,,Singapore,2020-02-04T15:33:03,0
727,2/4/2020,,Japan,2020-02-04T16:43:03,1
728,2/4/2020,Hong Kong,Hong Kong,2020-02-04T09:03:02,0
729,2/4/2020,,South Korea,2020-02-04T15:33:03,0
730,2/4/2020,Qinghai,Mainland China,2020-02-04T01:33:01,0
731,2/4/2020,,Germany,2020-02-03T20:53:02,0
732,2/4/2020,Taiwan,Taiwan,2020-02-04T14:53:02,0
733,2/4/2020,Macau,Macau,2020-02-04T04:43:02,0
734,2/4/2020,,Malaysia,2020-02-04T07:33:02,0
735,2/4/2020,,Vietnam,2020-02-03T21:43:02,1
736,2/4/2020,,France,2020-02-01T01:52:40,0
737,2/4/2020,,United Arab Emirates,2020-02-02T05:43:01,0
738,2/4/2020,New South Wales,Australia,2020-02-01T18:12:49,2
739,2/4/2020,Victoria,Australia,2020-02-01T18:12:49,0
740,2/4/2020,Queensland,Australia,2020-02-04T16:53:03,0
741,2/4/2020,,India,2020-02-03T21:43:02,0
742,2/4/2020,South Australia,Australia,2020-02-02T22:33:07,0
743,2/4/2020,"Toronto, ON",Canada,2020-02-04T00:13:06,0
744,2/4/2020,,Italy,2020-01-31T08:15:53,0
745,2/4/2020,,Philippines,2020-02-02T03:33:07,0
746,2/4/2020,,Russia,2020-01-31T16:13:45,0
747,2/4/2020,,UK,2020-02-01T01:52:40,0
748,2/4/2020,"Chicago, IL",US,2020-02-01T19:43:03,0
749,2/4/2020,"San Benito, CA",US,2020-02-03T03:53:02,0
750,2/4/2020,"Santa Clara, CA",US,2020-02-03T00:43:02,0
751,2/4/2020,,Belgium,2020-02-04T15:43:02,0
752,2/4/2020,,Cambodia,2020-01-31T08:15:53,0
753,2/4/2020,British Columbia,Canada,2020-02-01T18:12:49,0
754,2/4/2020,"London, ON",Canada,2020-02-04T00:03:11,0
755,2/4/2020,,Finland,2020-01-31T08:15:53,0
756,2/4/2020,Tibet,Mainland China,2020-02-01T01:52:40,0
757,2/4/2020,,Nepal,2020-01-31T08:15:53,0
758,2/4/2020,,Spain,2020-02-01T23:43:02,0
759,2/4/2020,,Sri Lanka,2020-01-31T08:15:53,0
760,2/4/2020,,Sweden,2020-02-01T02:13:26,0
761,2/4/2020,"Boston, MA",US,2020-02-01T19:43:03,0
762,2/4/2020,"Los Angeles, CA",US,2020-02-01T19:53:03,0
763,2/4/2020,"Orange, CA",US,2020-02-01T19:53:03,0
764,2/4/2020,"Seattle, WA",US,2020-02-01T19:43:03,0
765,2/4/2020,"Tempe, AZ",US,2020-02-01T19:43:03,0
766,2/5/2020,Hubei,Mainland China,2020-02-05T23:13:12,633
767,2/5/2020,Guangdong,Mainland China,2020-02-05T13:23:04,49
768,2/5/2020,Zhejiang,Mainland China,2020-02-05T15:13:02,78
769,2/5/2020,Henan,Mainland China,2020-02-05T15:03:02,47
770,2/5/2020,Hunan,Mainland China,2020-02-05T15:23:02,54
771,2/5/2020,Jiangxi,Mainland China,2020-02-05T01:33:07,27
772,2/5/2020,Anhui,Mainland China,2020-02-05T13:43:02,23
773,2/5/2020,Chongqing,Mainland China,2020-02-05T23:43:02,15
774,2/5/2020,Jiangsu,Mainland China,2020-02-05T12:43:02,23
775,2/5/2020,Shandong,Mainland China,2020-02-05T10:13:13,15
776,2/5/2020,Sichuan,Mainland China,2020-02-05T10:13:13,24
777,2/5/2020,Beijing,Mainland China,2020-02-05T05:43:02,24
778,2/5/2020,Shanghai,Mainland China,2020-02-05T06:23:04,15
779,2/5/2020,Fujian,Mainland China,2020-02-05T12:33:01,11
780,2/5/2020,Heilongjiang,Mainland China,2020-02-05T12:13:04,7
781,2/5/2020,Shaanxi,Mainland China,2020-02-05T08:43:01,6
782,2/5/2020,Guangxi,Mainland China,2020-02-05T12:03:08,13
783,2/5/2020,Hebei,Mainland China,2020-02-05T11:23:18,6
784,2/5/2020,Yunnan,Mainland China,2020-02-05T23:33:02,5
785,2/5/2020,Hainan,Mainland China,2020-02-05T16:43:04,5
786,2/5/2020,Liaoning,Mainland China,2020-02-05T15:23:02,4
787,2/5/2020,Shanxi,Mainland China,2020-02-05T15:23:02,5
788,2/5/2020,Tianjin,Mainland China,2020-02-05T03:43:02,2
789,2/5/2020,Guizhou,Mainland China,2020-02-05T12:33:02,9
790,2/5/2020,Gansu,Mainland China,2020-02-05T16:23:06,6
791,2/5/2020,Jilin,Mainland China,2020-02-05T11:03:16,2
792,2/5/2020,Inner Mongolia,Mainland China,2020-02-05T08:53:02,3
793,2/5/2020,Ningxia,Mainland China,2020-02-04T02:13:18,1
794,2/5/2020,Xinjiang,Mainland China,2020-02-05T02:03:13,0
795,2/5/2020,,Singapore,2020-02-05T16:33:03,0
796,2/5/2020,,Thailand,2020-02-04T15:33:03,5
797,2/5/2020,,Japan,2020-02-04T16:43:03,1
798,2/5/2020,Hong Kong,Hong Kong,2020-02-05T13:13:10,0
799,2/5/2020,,South Korea,2020-02-05T15:33:01,0
800,2/5/2020,Qinghai,Mainland China,2020-02-05T03:13:05,3
801,2/5/2020,,Germany,2020-02-03T20:53:02,0
802,2/5/2020,,Malaysia,2020-02-05T15:43:02,0
803,2/5/2020,Taiwan,Taiwan,2020-02-04T14:53:02,0
804,2/5/2020,Macau,Macau,2020-02-04T04:43:02,0
805,2/5/2020,,Vietnam,2020-02-03T21:43:02,1
806,2/5/2020,,France,2020-02-01T01:52:40,0
807,2/5/2020,,United Arab Emirates,2020-02-02T05:43:01,0
808,2/5/2020,New South Wales,Australia,2020-02-01T18:12:49,2
809,2/5/2020,Victoria,Australia,2020-02-01T18:12:49,0
810,2/5/2020,Queensland,Australia,2020-02-04T16:53:03,0
811,2/5/2020,,India,2020-02-03T21:43:02,0
812,2/5/2020,South Australia,Australia,2020-02-02T22:33:07,0
813,2/5/2020,British Columbia,Canada,2020-02-05T17:33:03,0
814,2/5/2020,"Toronto, ON",Canada,2020-02-04T00:13:06,0
815,2/5/2020,,Italy,2020-01-31T08:15:53,0
816,2/5/2020,,Philippines,2020-02-02T03:33:07,0
817,2/5/2020,,Russia,2020-01-31T16:13:45,0
818,2/5/2020,,UK,2020-02-01T01:52:40,0
819,2/5/2020,"Chicago, IL",US,2020-02-01T19:43:03,0
820,2/5/2020,"San Benito, CA",US,2020-02-03T03:53:02,0
821,2/5/2020,"Santa Clara, CA",US,2020-02-03T00:43:02,0
822,2/5/2020,,Belgium,2020-02-04T15:43:02,0
823,2/5/2020,,Cambodia,2020-01-31T08:15:53,0
824,2/5/2020,"London, ON",Canada,2020-02-04T00:03:11,0
825,2/5/2020,,Finland,2020-01-31T08:15:53,0
826,2/5/2020,Tibet,Mainland China,2020-02-01T01:52:40,0
827,2/5/2020,,Nepal,2020-01-31T08:15:53,0
828,2/5/2020,,Spain,2020-02-01T23:43:02,0
829,2/5/2020,,Sri Lanka,2020-01-31T08:15:53,0
830,2/5/2020,,Sweden,2020-02-01T02:13:26,0
831,2/5/2020,"Boston, MA",US,2020-02-01T19:43:03,0
832,2/5/2020,"Los Angeles, CA",US,2020-02-01T19:53:03,0
833,2/5/2020,"Madison, WI",US,2020-02-05T21:53:02,0
834,2/5/2020,"Orange, CA",US,2020-02-01T19:53:03,0
835,2/5/2020,"Seattle, WA",US,2020-02-01T19:43:03,0
836,2/5/2020,"Tempe, AZ",US,2020-02-01T19:43:03,0
837,2/6/2020,Hubei,Mainland China,2020-02-06T23:23:02,817
838,2/6/2020,Guangdong,Mainland China,2020-02-06T12:43:02,69
839,2/6/2020,Zhejiang,Mainland China,2020-02-06T10:53:04,94
840,2/6/2020,Henan,Mainland China,2020-02-06T11:23:14,56
841,2/6/2020,Hunan,Mainland China,2020-02-06T13:13:06,81
842,2/6/2020,Jiangxi,Mainland China,2020-02-06T02:33:01,37
843,2/6/2020,Anhui,Mainland China,2020-02-06T13:33:02,34
844,2/6/2020,Chongqing,Mainland China,2020-02-06T23:33:02,24
845,2/6/2020,Jiangsu,Mainland China,2020-02-06T08:03:10,34
846,2/6/2020,Shandong,Mainland China,2020-02-06T07:53:02,27
847,2/6/2020,Sichuan,Mainland China,2020-02-06T08:03:10,31
848,2/6/2020,Beijing,Mainland China,2020-02-06T03:23:11,31
849,2/6/2020,Shanghai,Mainland China,2020-02-06T06:53:07,25
850,2/6/2020,Heilongjiang,Mainland China,2020-02-06T08:13:06,8
851,2/6/2020,Fujian,Mainland China,2020-02-06T11:03:19,14
852,2/6/2020,Shaanxi,Mainland China,2020-02-06T13:53:02,9
